NB_GRAPHS                 10
UNDIRECTED GRAPH      
NB_NODES                 200
NB_EDGES                 958
LIST_OF_EDGES 	 COSTS
   64    53    45
  115    91    55
   30   129    33
   18    88    24
   76   115    19
   95   195    69
  102   154    49
  101    27    76
   68   150    59
   38   182    21
   85    12    35
  145   117   100
   56   132    52
  186   140    58
  166    69    46
  101   105    93
  128     8     5
   14    24     5
  117   164     4
  174   113    67
  186   191    76
  188   182    42
   24    56    94
   63    52    73
  147    53    96
  105    45    89
   45    12     3
  183    66    49
  117    95    13
  152    67     3
  161    77    61
   63     8    58
   21   175    64
  190    82    73
   57   100    15
   36    51    42
   12    32    27
  102    68     4
   16   149    38
   54   194    30
   93    97    30
    2     1    30
  148    92    60
  127   112     9
  119     2    43
  183    70    89
   83    52    32
  163   138    61
  196    97    80
  189   169    67
  107    24    40
  169   197    97
   62   117    21
   52   174    43
   76    82    66
   72    49    23
   75    56    49
  120    29    93
  118    50    36
  105   148    78
  141    46    43
   16   176    30
   26    30    67
   55   130    76
  196   105    43
  114    80    67
  144   106    21
  126    33    48
  172   169    37
   71   110    70
   51   101    46
  111   144    90
   72    44    84
   78     2    11
  134    95    37
   80   178    90
   67    54     7
   11    27    80
  199   164    51
   44   182    36
   44    71     8
    4   104    55
   81    62    14
  173    82    15
  108   183    41
   78    98    61
    6   134    44
  168    77    75
  147   118    64
   51   163    49
   18   138    11
   46   180     3
  148   101    29
  199    37     1
   63    51    98
   53    42    56
  193   132    85
  126   193    79
  137   194    43
  107     1    42
    1    65    69
  130    59    24
   65    78    85
  166   121    14
  166    75     7
  120    70    74
  105    17     5
  129    14    87
  114     8    37
   55    29    31
   78   112     5
  193   140     7
    8   188    21
   85    71    51
   22    13    66
  110   121     9
   26   133    51
  194   101    16
  192   187    33
   68     6    40
  160    11   100
  186    93    78
  182    50    36
   77   142    21
  134    25    61
  127   132    68
  101   173    51
    3    66    11
  175    99    90
  109    96    59
   23    28    68
  196   197    76
  126    38    88
   17   170    54
  118    92    43
  156   114    96
  124    57    98
  196    51    63
   44    49    61
    6     3    45
    5   146    92
   84   106    64
   86    80    69
   91    74    23
  160     1   100
   78    57    89
  153   173    51
  194    43     1
   98   198    52
  114    31    96
  156    75    24
    6    17   100
  178   167    68
  156    25    74
  168   181    83
   63    60    44
  149   163    74
   38    46    62
  163   149    62
   76    80    28
   83    56     1
    9   198    80
  170   183     9
   99     4    15
   64    42    58
   54    46    24
  179   105    19
  193   190    38
  106    27    86
  182    91    74
  156     3    20
   11    95    69
  127   173    61
  140   140    36
  196   129    26
  128    90    46
  172    56    57
   45   154    55
  166   140    82
  165    93    77
  136   190    48
   47   124    84
  109   172    55
   86   107    17
   71    22    13
   40    18    21
   73    31    85
   76   112    83
    0    71    21
  127    70    17
  196   183    25
   49   149    88
  136   193     1
   88    60    12
  116   147    68
  119   168    81
    7    88    49
  109   121    97
   69    48    35
    1    37    71
  149   162    72
   10    90    40
  146    64    51
  152   174    57
  117    99    33
  115   101    93
   21   107     6
   84    55    38
   34    52    16
    2   177    47
    3    46    57
  164   181     5
   98    73    79
  136    28    57
  134    81    74
   68   165    24
   48    13    20
   43    59    41
  152    12    88
   76    78    68
  155   145    88
  141   153    22
   36    46    89
  140    81    85
  159    49    87
  131   114    30
  154   173    21
   41    47     3
  144    24     6
   76    26    33
  111   180    56
  176   164    13
   78    83    60
  147   117   100
  197    75    25
   73   100    15
  195   142    52
  169   168    25
   55   193    71
   18   140    24
   40    82    23
  129    46    81
  196   183     7
  104     4    45
   64    14    45
   25    26    84
   58    18    71
   98   166    20
   84   110    52
   80   182    88
  169     5    29
   88   173    58
   72   154    50
   64     0    24
  166   163    94
   53    66    11
  117   165    48
   28   162     4
   72    73     9
   75    59    52
  171   190    28
  151     5    12
  109   123    62
  160   161    30
  106   183    18
  198   185    49
  133     6    48
  102    77    80
    5   198    83
  105   167    91
   89   134    83
  179   101    96
   29   110    93
   33   160    49
  190    26    44
   29    94    44
  167   176    34
   31   189    86
  123    74    22
  171   162    64
  169   128    50
  172    47    44
   18   168    29
  114    91    19
   44   190    46
   33    46     8
  171    41    67
   25   145    98
   99    16    43
  127   186    10
  154   120    16
   23    27    23
   97    19    10
  130   159    73
  154   191    33
   49   148    40
  161    71    63
  144     0    44
   78   114    56
  167    30     7
  172   119    55
   29   155    34
   48    94    10
  161   121    49
  132    73    57
  194    96    63
   93    42    15
  113    40    81
   43   151    84
   40   117    37
  100    80    38
  126   163    92
  195    16    40
   66   138    45
  191   120    92
   18   159    60
  130   136    21
   46   165     5
   34    95    51
   79   103    77
   14    55    74
  177   158    89
   41   114    68
   58   145    86
  179   139    16
  135   131    24
   17    74    14
   11   178    74
   68    33    73
  169   126    12
  110     3     5
  112   136    41
  142   110    77
    2    39    71
  180    24    79
  151   179    15
   49   148    76
  199    28    61
  185    18     5
  199   165    77
  168    41    27
   68    60    30
   66    59    27
   76    49    95
  124     0    39
  187     6   100
  180   198    31
  131    77    42
  104    86    66
  170    92    58
   13   156    30
   68   183    28
  116   176    12
   31   118    74
   36    20    46
   58   189    25
   85   180    67
  171    49     3
  186    89    23
   30    99    99
  168   138    32
    6   176    77
  102   126     8
  163    14    12
  169    14    29
  123    93    90
  172    44    27
   55     7    20
   11    75    13
  186   156    19
  115   128    97
  130   101    17
  147   105    86
  159    20   100
   92    81    72
  161     7    18
   17   162     6
  195   128    90
  127    53    51
  195    66    27
   63   149    59
  168     2    53
   98   163    28
  159    34    19
  137     4    89
   91    12    28
  196    52    59
   16   198    50
  114   195    91
    2    95    84
   93    15    23
  188    59    76
  131   137    93
   15    99    33
   50    14    87
   33     8    67
  191   182    75
   98   111    28
   32     4    84
  199    43    69
  140     0    88
   93    72    63
   60   125     3
  196    20     3
   20    34    66
  122   117    98
  109    54    26
  154   118    44
  187    15    24
  142   138     2
   33   172    35
   47   130    92
  168    77    83
   44   156    54
   55    64    82
  138   188    62
  103    74    47
  151    23    85
   15   102     2
  122    41    98
   16     1    95
  116   127    12
   55   183    82
   85   182    75
  187   165    45
  192   164    94
   72     6    66
    2   171    72
   81   140    86
  128   189    27
   93    29    29
  106    74    10
   89   167    56
   23   158    17
   76   180    83
  105   170    41
  182    95    62
    7   183    32
   17    35    94
  119   145    72
   96    10    39
  108     8    88
   29   101    77
   65    34    98
  117     9    59
   24   104    62
   99   105     5
  181    81    90
  115    21    23
   66   151    24
  149     9    34
   62    88    17
   86    35     3
  197   136     3
  147    38    99
   76    44    65
   92    51    42
   38    30    91
   21   118    33
   51    38    70
  170    34    24
   34    40    87
  133    47    53
   16   102    31
   12    86    80
  193   123    70
   78   143    52
   37    64    91
    0    57    20
  107    81    29
  150   161    98
  147    65    12
   22   181    59
   96    29    38
  168    93    65
  188   190    31
   66   163     2
  194   122    45
  162    24     3
   88    93    59
  112   166   100
   91    75    46
   27   147    65
  148    30    78
   57   181    98
   35     5    85
  179   150    32
   84    27    54
   30   135    35
  155    82    40
  154    13    73
   11   125    27
   82    41    41
   72   144    56
  103   178    47
  132   151    80
  134    46    82
   86    18     6
   97   110    42
   64   134    86
  102    43    30
  113    35    87
   68   102    74
   40   152    77
   31    95    17
  133     4    68
   87   111    17
    1   117    12
  155   102    36
   27    85    94
  187   180    57
  157    26    55
  148   179    40
   30   111    40
  127    27    19
   26   120     4
   11    41    90
  161    16     2
  131   136    31
  190    80    83
   20    37    65
   74   147    76
